id,genre,track_name,artist_name,valence,energy
3YuaBvuZqcwN3CEAyyoaei,alt-rock,Like a Stone,Audioslave,0.516,0.568
2Dbjn30wUF9PHD9dXI3WFR,alt-rock,Recession,Chris Cornwell,0.297,0.415
1jxgzJETkHLUVLenp9xJ7x,alt-rock,Our Jungle,Surf Ninjas,0.267,0.758
2VSbEXqs6NbNiZSTcHlIDR,alt-rock,My Sacrifice,Creed,0.257,0.88
7gORDdqOfiM2kTIJN6v1gW,alt-rock,Bedbug Town,Quasi,0.466,0.688
0jcqJ7xIUuirEbQFlhvOLm,alt-rock,Plowed,Various Artists,0.21,0.908
3hO9gaVixKDoYDrlTBrEWf,alt-rock,Cure for Pain,Morphine,0.533,0.571
1WqMWVafmQbUPFOQfuszFC,alt-rock,You're On Fire,They Might Be Giants,0.955,0.836
0ecuZefr04QYl0cGpT53Nz,alt-rock,Cut You In,Jerry Cantrell,0.725,0.742
5fxfwjQ1OmbnkOlg39HsSO,alt-rock,I Got A Girl,Tripping Daisy,0.686,0.838
1dTschRbSqaIDXBQDfVQS2,alt-rock,Ain't Got Nobody,Weezer,0.431,0.876
0BkfgzhxeFtLBbmTjbPJ97,alt-rock,Lump,The Presidents Of The United States Of America,0.864,0.873
2HvZX5MAsV0R9eArKzPlt0,alt-rock,Short Skirt / Long Jacket,Various Artists,0.875,0.901
48sJGpBLqQTs0sZ2ImHJof,alt-rock,Popular,Nada Surf,0.296,0.884
07jUylEMp4LBOWZagde8tF,alt-rock,Big Empty,Stone Temple Pilots,0.303,0.716
0uwwLcGldxdRigN0csPc3N,alt-rock,Alex Chilton,The Replacements,0.762,0.96
5uDqT9eP1Jfdf7e2p6VIGt,alt-rock,In 'n' Out of Grace,Mudhoney,0.489,0.921
3RsjkOS5Dou8j3AM9ssgpy,alt-rock,Lazy Eye,Silversun Pickups,0.333,0.809
7wvrr5PXgetOyljccwpKnD,alt-rock,Benediction,Thurston Moore,0.556,0.481
1jgtxPFYSYRiE9fz89bBSN,alt-rock,Frosted Tips,Califone,0.636,0.868
4kHg1mwK390WCePxUeSNzb,alt-rock,Divine Hammer,The Breeders,0.678,0.576
7dQLapxqvTdWf1E5obJphd,alt-rock,In Its Pull,Half Japanese,0.372,0.942
19Ov4l8mtvCT1iEUKks4aM,alt-rock,Two-Headed Boy,Neutral Milk Hotel,0.267,0.613
65tH2GPMFCt8JtM2PM3MiX,alt-rock,Morning,Beck,0.261,0.377
2k4cyy2n2nY2xP2D3OXXZw,alt-rock,The Mighty Sparrow,Ted Leo and the Pharmacists,0.324,0.902
6h0lrpGtRIwbBiPHthDB3o,alt-rock,Dyslexic Heart,Paul Westerberg,0.843,0.902
78CA8f1v6YNddjyXzizA7h,alt-rock,"It's Alright, It's OK",Primal Scream,0.546,0.973
75hMkVNj00qMOMRaNVgB0i,alt-rock,Dislocation,Counting Crows,0.927,0.821
6JqmArpMrkb125GqWsBAPg,alt-rock,Central,John Frusciante,0.149,0.575
0eKyHwckh9vQb8ncZ2DXCs,alt-rock,With Arms Wide Open,Creed,0.141,0.539
1C65EMS98C2cnJZA5DEEq8,alt-rock,Driveway to Driveway,Superchunk,0.405,0.762
56SkdBKyR2zOkjk6wVFI9s,alt-rock,Possum Kingdom,Toadies,0.925,0.726
6I4vrVjeJn5z8CE8anblST,alt-rock,Metal Zone,The Vines,0.283,0.88
2mRlBUQVUgWFEN3HUN21tC,alt-rock,Something Beautiful,Oleander,0.465,0.958
0qksx8mV28lztYIZ1om8ml,alternative,Shiver,Coldplay,0.286,0.803
22c2pt75xtnDddA5Zlm0yy,alternative,All Star,Smash Mouth,0.77,0.862
4b8GTae6rqb9oPiRzVa3Gy,alternative,Loser,Beck,0.823,0.617
5P7nngjxxD0XID13bVGc7b,alternative,Secret Weapon - Alex Metric Remix,The Whip,0.806,0.941
7jwDuO7UZvWs77KNj9HbvF,alternative,The Phoenix,Fall Out Boy,0.41,0.964
1M0g1beKC4H9gbrOiSayHW,alternative,National Anthem,Lana Del Rey,0.436,0.899
1o22EcqsCANhwYdaNOSdwS,alternative,Tessellate,alt-J,0.436,0.607
2JZfTvWWtpaE8NohqRXqFr,alternative,With Or Without You,U2,0.106,0.485
6cWpj6c5pNZYEk5KYjNBji,alternative,Let It Go,The Neighbourhood,0.285,0.79
2QhURnm7mQDxBb5jWkbDug,alternative,Don't Panic,Coldplay,0.453,0.612
3mga1z1FesVlx87hYPwLTf,alternative,Screaming Skull,King Tuff,0.674,0.863
04zllSy1QxiamFFwB4KET8,alternative,One Headlight,Various Artists,0.682,0.678
2aV16YTWlzIc9lXlCsD07S,alternative,Dumb,Nirvana,0.863,0.507
5ERFeK4mZkR0HkUHM1LwTF,alternative,Animal (Miike Snow Cover),Trails and Ways,0.431,0.606
2takcwOaAZWiXQijPHIx7B,alternative,Time is Running Out,Muse,0.428,0.842
58J1l73w3TcdpGqN0n1TiZ,alternative,Prayer Of The Refugee,Rise Against,0.456,0.971
2d6m2F4I7wCuAKtSsdhh83,alternative,Famous Last Words,My Chemical Romance,0.309,0.883
6mVD1SfTvlFAPVi7txFL5H,alternative,Machu Picchu,The Strokes,0.874,0.817
7brQHA2CgQpcMBiOlfiXYb,alternative,Afraid,The Neighbourhood,0.356,0.701
3kb38wezoUA8ki5jPYy3t5,alternative,Little Secrets,Passion Pit,0.666,0.786
29VAdfNvhEtjl2Fe520W6c,alternative,Ghost,Yellow Ostrich,0.221,0.289
1kUmkp42FTNSl5bZmjj5Xq,alternative,I'm a Mess,Body Language,0.772,0.592
7oK9VyNzrYvRFo7nQEYkWN,alternative,Mr. Brightside,The Killers,0.232,0.924
33ytgjBqchYHhhRfKWMCvH,alternative,Fell In Love With A Girl,The White Stripes,0.379,0.977
1zBFEYEwHKCahttaE2mhg7,alternative,Down,311,0.578,0.935
53Pgsvu3qSYO2aXt5J2vcL,alternative,Lego House,Ed Sheeran,0.565,0.637
2eY1BRbRcK6SRb0rD90suw,alternative,With Arms Wide Open,Creed,0.145,0.525
2XYRxeXd56lzqTBzO41ARO,alternative,Mona Lisa,Atlas Sound,0.792,0.788
2sykdZEANPwdpcIwM3xMkj,alternative,Lafaye,School Of Seven Bells,0.11,0.764
6JugKFXssO9L2tN8omeTPt,alternative,Thunder Clatter,Wild Cub,0.635,0.968
2S3Pswlcb5VyO9A6OjClkp,alternative,Saratoga,The Soft Pack,0.668,0.933
3HfB5hBU0dmBt8T0iCmH42,alternative,Creep,Radiohead,0.126,0.344
6SpLc7EXZIPpy0sVko0aoU,alternative,Misery Business,Paramore,0.731,0.906
5lDriBxJd22IhOH9zTcFrV,alternative,Dirty Little Secret,The All-American Rejects,0.458,0.954
0m9VLhVMyNSwRdSrtv7wxj,alternative,Sleeping With A Friend,Neon Trees,0.495,0.887
3K4HG9evC7dg3N0R9cYqk4,alternative,One Step Closer,Linkin Park,0.538,0.969
3OtpZhuI28h9yDjDbOkqSb,alternative,Jane Says,Perry Farrell,0.496,0.597
2aCsRmHTuWPL7WnL5uSijc,alternative,Miss You,Foster The People,0.113,0.994
12qZHAeOyTf93YAWvGDTat,alternative,All The Small Things,blink-182,0.712,0.893
1IGkKaoHZLodoscIoHVia0,alternative,Do You Want To,Franz Ferdinand,0.748,0.939
1e5grnGb7YIcX9EuJM1mtB,alternative,Higher,Creed,0.448,0.822
2LlvrdnLa3XbB1b4jYuCnl,alternative,R U Mine?,Arctic Monkeys,0.619,0.758
5g7rJvWYVrloJZwKiShqlS,alternative,Dirty Paws,Of Monsters and Men,0.133,0.649
1VQ6FXasIrdkshSHfX6sde,alternative,Entertainment,Phoenix,0.479,0.731
0XCRX9WJVGxs9IWC1VuXN0,alternative,All Your Gold,Bat For Lashes,0.755,0.543
5MsZIaCYY6Tsdph0LiB0hE,alternative,Alone Together,Fall Out Boy,0.606,0.915
2rPw8mIZPu987REVeDbrjt,alternative,Dangerous (feat. Joywave),Big Data,0.954,0.578
35aNHKBZWXXbL9KQK7O5Nk,alternative,Hurricane,MS MR,0.262,0.68
5pRvd7BtQZ42S9zegc0nOa,alternative,Atlas - From “The Hunger Games: Catching Fire”/Soundtrack,Coldplay,0.121,0.433
5sTVykpRs4eiZKn96bZogj,alternative,The Feel Good Drag,Anberlin,0.501,0.677
77eRSoQbDt4qHlAhUqovmy,alternative,Nice to Know You,Incubus,0.232,0.864
5wLBkpEwHIlNZJaeh0s7bR,alternative,Hello My Old Heart,The Oh Hellos,0.297,0.299
3jfr0TF6DQcOLat8gGn7E2,alternative,Do I Wanna Know?,Arctic Monkeys,0.405,0.532
7AZtv7mEE1jvZH6YOisyPa,alternative,Shot At The Night,The Killers,0.251,0.806
0CwYG1UnRmOx8Q1EzElCIL,alternative,Second Chance,Shinedown,0.182,0.796
14rApQTKycs9gNg7hjm9m7,alternative,White Blank Page,Mumford & Sons,0.299,0.398
1kWja6NVaLZThMop9MYVDz,alternative,Wrong Way,Sublime,0.916,0.667
0cs671lxX2eoDzr2KMuo3N,alternative,Here Comes Your Man,Pixies,0.896,0.783
060WwU9cva7KOpMhZAJjT6,alternative,Six Weeks,Of Monsters and Men,0.418,0.882
2MVwrvjmcdt4MsYYLCYMt8,alternative,Tighten Up,The Black Keys,0.567,0.705
4W2KFrtcc1hUqoDzYCxSuG,alternative,It's About Time,Young the Giant,0.541,0.906
0jjphpegPbJIk0C6BSvTE5,alternative,Underdog,Imagine Dragons,0.57,0.831
31DVVa40JpTudyGDNC1ROW,alternative,Everything in Its Right Place,Radiohead,0.0623,0.462
1begl8Bjbo8q1eVtr5XGOV,alternative,Mlàdek,Russian Circles,0.174,0.908
5SrnKN9CdGLLHIOUQMHNod,alternative,Vasoline,Stone Temple Pilots,0.324,0.989
7u5dBtASrtOuBTTZjJrvuJ,alternative,My Hero,Foo Fighters,0.301,0.925
2DrEeo4eMULdAVe1U7P9PB,alternative,Lithium,Nirvana,0.359,0.685
5quxrZTYgMATSD8ocr0den,alternative,Miracle Mile,Cold War Kids,0.293,0.866
54ix2V2omFv9UUiMks7Fhf,alternative,Woman,Wolfmother,0.172,0.952
5ubUprLRov5UPDCS2UP4cb,alternative,Spaceman,The Killers,0.83,0.918
0zgCM3xWaSKm7EA6WsxvDj,alternative,Beware the Dog,The Griswolds,0.769,0.9
3HPfwpfUtcdyJPvlLtXtNg,alternative,Sirens,Pearl Jam,0.507,0.846
1tT1tIZAINzFZyjoPKtg7C,alternative,Dammit,Various Artists,0.287,0.975
46Kcradxrva9Dny4lHU1b3,alternative,Miss Jackson (feat. LOLO),Panic! At The Disco,0.662,0.873
3ItzRpwvKtkDSNdRSjXu7Z,alternative,Chelsea Dagger,The Fratellis,0.552,0.817
3cgGJxGri9IBNXvTKaYchA,alternative,Trembling Hands,The Temper Trap,0.0533,0.6
4lY95OMGb9WxP6IYut64ir,alternative,Shake It Out,Florence + The Machine,0.221,0.804
01nkjRsgpYwtbH94l7y4cg,alternative,Itchin' on a Photograph,Grouplove,0.268,0.877
0rpIH5otu7ykvZPdcQuRPh,alternative,Chasing Cars,Snow Patrol,0.144,0.595
0Uro2xUVsEHQNKR5QL4Lku,alternative,Fake Plastic Trees,Radiohead,0.134,0.229
3G6hD9B2ZHOsgf4WfNu7X1,alternative,Team,Lorde,0.416,0.578
39tLc4Xp58Lu4KcWHggeE2,alternative,Closer,Nine Inch Nails,0.501,0.725
7oVEtyuv9NBmnytsCIsY5I,alternative,BURN IT DOWN,Linkin Park,0.585,0.972
4E5PB55vLwQPIO1OvpU53S,alternative,Sleep Alone,Two Door Cinema Club,0.519,0.755
1SQdS3nQT0OALklAVANDnM,alternative,Things We Lost In The Fire,Bastille,0.664,0.917
6cC9RY7MoUx5z3aHjDTNI6,alternative,Never Let Me Go,Florence + The Machine,0.253,0.73
6GN5zYolF7fqhb1w0ujqj5,alternative,Miracle,The Temper Trap,0.19,0.52
2nLtzopw4rPReszdYBJU6h,alternative,Numb,Linkin Park,0.243,0.863
19OUs1NzU15Fe3oSIeTuyG,alternative,Club Foot,Kasabian,0.115,0.912
7C6NcqS3fNDXLgP5L2Kbgp,alternative,Just Like Heaven,The Cure,0.8,0.969
4sjLcE0GQ6urc4iUXsUPe9,alternative,Kings And Queens,Thirty Seconds To Mars,0.145,0.817
1ehPiY9lYnZAA9ogCnBf9G,alternative,Blue Cassette,Friendly Fires,0.538,0.937
4GjqFz6NB86dEJsNhdK7LH,alternative,Kissing Gates,Crowns,0.937,0.942
6golelYKuy85o3u0cxIxFK,alternative,The Wire,HAIM,0.525,0.635
6U5hUX40OWY6l0HaPUWElZ,alternative,Banquet,Bloc Party,0.856,0.939
1PCA097woCMSDvZPUVeRI7,alternative,Blue Orchid,The White Stripes,0.688,0.641
3szv1wBCcMXFx7GdPNm721,ambient,The Last Door,Brian Eno,0.0632,0.0676
7ixlvVphewtUP008zLJLJY,ambient,Tear-blind Eyes,Various Artists,0.0371,0.0772
59cCr3aMohdsVwKFig5Ukf,ambient,Friends Make Garbage (Good Friends Take It Out),Low Roar,0.112,0.463
4ndxvwmOqdQKG1ze16vn9j,ambient,The Day I Would Never Have,Deaf Center,0.0392,0.154
6DsGpDGIDRv8EFGgW10T1p,ambient,Nevergreen,Emancipator,0.236,0.411
2pN0C4dICHk5z2KRS3c66l,ambient,Sea,Patrick O'Hearn,0.0361,0.0942
7yeYlzrGTzmRudvoeqa9qK,ambient,First Dream Called Ocean,Helios,0.0557,0.0933
11WFSZWpWVd85FzOi1EMil,ambient,Flowered Knife Shadows,Harold Budd,0.035,0.209
7swx5xLemJWVosynhueQ4Z,ambient,Anthrazit,AES DANA,0.149,0.613
4z7rTkV7hxLkBntVJ9Cnqx,ambient,Sleep Deprivation 1,The Black Dog,0.337,0.0703
07KSkoLU9YJZtURfvJBuRl,ambient,PBS,Tycho,0.353,0.579
2XvScbb7Qt8IWBrPP7tx0W,ambient,Terpene,Carbon Based Lifeforms,0.106,0.359
7Cg3F9ZsZ2TYUnlza49NYh,ambient,Kong,Bonobo,0.674,0.749
5Jg2SbduiHq0e0EQZiV28D,ambient,"Generosity of Solitude, Pt. 1",Robert Rich,0.0328,0.01
5yLM6k78rQlppC0UB4UIKf,ambient,The Third Planet,Biosphere,0.306,0.25
5jDZmeig1f7c0Sz8xSiocb,ambient,Sky Trees,Solar Fields,0.0305,0.316
6bkrID9FEshkMtIhMWSxFk,ambient,Sé Lest,Sigur Rós,0.0783,0.318
0F1eqFtvelR9FSiHXRx2zx,ambient,Glass Palace,Jens Gad Presents,0.638,0.423
120qQ1McNzHpwdB9fd7j4v,ambient,Earth (Gaia),The Orb,0.0574,0.529
4GFkGQxGMrfJMDxPGX6qJ3,ambient,Business Car Park 9,The Black Dog,0.0583,0.274
40WXdZDdjnEIMiQynWYF8U,ambient,Move,S. Carey,0.0389,0.225
5Jh2I2mcYTvTse5THWSKq3,ambient,Fromme,Loscil,0.232,0.407
5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.266,0.556
0ryVLqWFv4GJJlsJnXUXY3,ambient,First Came the Stars - Bluetech Remix,Bluetech,0.292,0.706
477naywDON3t1iAF4COlOV,ambient,Don't Bother They're Here,Stars Of The Lid,0.0321,0.00822
4n2VYfRqGksjp2rfsC5xW5,ambient,Mysterious Semblance At The Strand Of Nightmares - 1995 Remaster,Tangerine Dream,0.0555,0.459
5gaGARxmgIoSXmURSU95hG,ambient,Shell,Brian Eno,0.0249,0.166
4hxlBScGRBIwP7FYjVzBBN,ambient,Fjögur píanó,Sigur Rós,0.0396,0.141
3NaydPEwW6AfudkkqlUina,ambient,Fyrsta,Ólafur Arnalds,0.0539,0.0698
0jDiBf803Blv8rp3QlyOcx,ambient,Neve,Loscil,0.0343,0.145
6kUjLo3w52Jr3PizmsXJfL,ambient,Hush,Subheim,0.148,0.283
7zjWtWDCNgeXSY78nLzBQJ,ambient,Digging Shelters,Neil Halstead,0.279,0.274
6pe8ENsc20Qrib5vgOrFGx,ambient,The Birth And Death Of The Day,Explosions In The Sky,0.0392,0.569
5R8sdsSEMTHnBpHHcMdBC1,ambient,Cendre,Fennesz,0.068,0.094
7AFWR8Ekh1QMqoLPPFMahO,ambient,A Circular Reeduction,Tycho,0.336,0.48
7e0HabMAjQEYduI1qfYS5r,ambient,Risky Nap Under Blue Tree,Cell,0.0339,0.186
4zhJRCb2UeBznk0ugjrvpS,ambient,Alternative 3 - 2005 Digital Remaster,Brian Eno,0.0309,0.282
4oHLmIbw3CkGvJ5EV96TKR,ambient,Frailty (For the Dearly Departed),Hammock,0.159,0.333
3A3SNl2OsYO6As6c4VUS8y,ambient,20 minutes,Carbon Based Lifeforms,0.0738,0.181
2LDYvpug35TCwdooo62tD2,ambient,Seeya Later,Boards of Canada,0.367,0.467
4Lqj6y9e1JgKlYTfGOPp0Y,ambient,Close Forever Watching,Deaf Center,0.0281,0.117
13K6Cgxyb8upE11vBybJ5G,ambient,A Huge Ever Growing Pulsating Brain That Rules From The Centre Of The Ultraworld - Live Mix Mark 10,The Orb,0.0801,0.687
68oUQRwGJGExtkpaSvSbgb,ambient,Glory Box,Portishead,0.223,0.417
7FYbiwCEaxSEp2iAeteqUJ,ambient,December Hunting for Vegetarian Fuckface,Stars Of The Lid,0.0336,0.0925
6Zt2prtf9IhxEUOto4jXH9,ambient,Last Ships,Firekites,0.121,0.45
4w3bDJJwmlomeCOXT4oBr1,ambient,The Whole Catastrophe,Hammock,0.0389,0.324
1PoRGnn6KqdOnY22gBVrzw,ambient,An Echo Of Night - 2005 Digital Remaster,Harold Budd,0.0266,0.0409
793jTClDbqmxFme8QUl0JE,ambient,In Space,Röyksopp,0.481,0.605
4kYoZAi6P7yXNM1Bjbf4ST,ambient,Humectez La Mouture,Stars Of The Lid,0.0343,0.0371
1beB8x5zGWu7rQS7Y6jOLQ,ambient,Elegiac,Jon Hopkins,0.331,0.279
5v1IWGdPgD2oeWIpm8XcWe,ambient,Blankets of Night (2015 Remaster),Hammock,0.257,0.418
0DjKoPUJ0on6X9lwvE1o24,ambient,Silent Messenger,Desiderii Marginis,0.0814,0.211
1j2uAypG4tHiJHO2xcemaG,ambient,Fourteen Drawings,Helios,0.504,0.441
09e4GqqAgTqDXSiMOUQOoz,ambient,Mountain Goat,Amorphous Androgynous,0.203,0.321
4MmCcWK23yzJMABFMpESq2,ambient,Something Heavens,H.U.V.A. Network,0.0454,0.161
4kO7mrAPfqIrsKwUOK5BFx,ambient,Midnight City,M83,0.272,0.729
5iSQuk17h2vzbj7UP87Tmw,ambient,Prizewinning,Julianna Barwick,0.159,0.321
4zcgiC2Vw4su0U6QOCGCMO,ambient,Amateur Cartography,Obfusc,0.0372,0.347
5loRrMg0iqxgIhDdmMqJyv,ambient,Facing East,Thievery Corporation,0.549,0.954
2GaBIo60YfRmNJ5iuTFFBZ,ambient,Air Song - 8 am Version,Solar Fields,0.0327,0.264
3s3CHEYuvM6assH3BrXwvU,ambient,Little girls eat chocolate,Circular,0.0774,0.236
2Ef5Vgw0ShuKGoNfO6Nrof,ambient,Late October - 2005 Digital Remaster,Harold Budd,0.0456,0.00769
1Q3ku4n6R1Ax3IYTEevKIH,ambient,Zawinul/Lava - 2004 Digital Remaster,Brian Eno,0.0934,0.0106
0XiHcuUEf1wmvmX1cOaVR9,ambient,Eyesdown,Bonobo,0.183,0.455
0pLlZydT4uPrbcrycGPMpe,ambient,Mullholland,Stars Of The Lid,0.0298,0.0638
1JfyhapKDVF6e6U5HXn3Fd,ambient,Glósóli,Sigur Rós,0.33,0.694
2WXddovIyOAqbE0D7bi4VV,ambient,"Gymnopedie No. 1 , Gymnopedie n. 1",Erik Satie,0.163,0.0682
0GgT9lSa3nOgHTCmjuxFPd,ambient,Nine Black Alps,Helios,0.244,0.401
1TCkrnjuurf0DNLLoJxVyd,ambient,Poa Alpina,Biosphere,0.128,0.0284
28Lt3fedSA2zT14dywnbni,ambient,Patterns,Solar Fields,0.0292,0.203
3yigNKyVC17jQxYY1aSPZx,ambient,Cerebral,The Future Sound Of London,0.279,0.112
3S6tRvkDL9Vr9rUPsp2Nwt,ambient,Flute Fruit,Shpongle,0.0356,0.126
5C0DGc7M86XqwMRPeusb8r,ambient,Ice Floes In Eden,Harold Budd,0.0363,0.00622
4owSUnc0zWYZQ6VWcjYd31,ambient,Blue Embers,Various Artists,0.15,0.412
14EVReJZayPGrQgQbhw3zG,ambient,A Measured Room - 2005 Digital Remaster,Brian Eno,0.375,0.329
6RtKSNd78ZR2mH1lvpfpgh,ambient,Flytta Dig,Carbon Based Lifeforms,0.0762,0.262
2ex9UTgW9dDcSU7oITbiuT,ambient,Gobbledigook,Sigur Rós,0.831,0.944
54Op4kBfJ00NABAz2ZDYCn,ambient,Phase 07 - Forgotten,Solar Fields,0.0997,0.076
3uS2P07FDjhm1GlXKWKilM,ambient,Roygbiv [Chosen by fans on Warp20.net],Various Artists,0.171,0.617
116nJvcN1RB2UF2VuIyObG,ambient,Uva-ursi,Biosphere,0.286,0.249
0BSJ1iQEmGibLCPMHGtdo7,ambient,Lost In Thought,Jon Hopkins,0.201,0.318
53Wht1VYmaZ57VPAR8aSKK,ambient,Distance,Helios,0.127,0.369
71LIdIfvcrIRkJNw0RT2IU,ambient,"Awakened, He Heard Only Silence",Hammock,0.0357,0.307
7m2iqOIBuCT0XvMkv4wYNv,ambient,"Requiem for Dying Mothers, Pt. 2",Stars Of The Lid,0.0342,0.133
7GTzB4QUfO0oXfvzwtKBom,ambient,Small Craft on a Milk Sea,Brian Eno,0.0389,0.234
2BlFkslvTtk5PUngzWGtpo,ambient,Krystall,Pjusk,0.164,0.221
61YpWDuUocao6fUvMjyCDk,ambient,Melanine,Tycho,0.086,0.47
2KjHhl4FfRb9t9wIJoRID6,ambient,First Breath After Coma,Explosions In The Sky,0.0569,0.479
34cniwFjkU4O7SZKUxW56h,ambient,Time,The American Dollar,0.0762,0.382
2TQUwneF44GKF53znZvU9E,ambient,Biota,Sync24,0.0398,0.084
1v57TDc8H5TKZBXykKHzwG,ambient,Forest,Konami Kukeiha Club,0.131,0.5
6uW8KTrcoTXRcU4xYP8TqQ,ambient,Mono No Aware,Hammock,0.0455,0.216
3YkdldE88gRddX2Pe7j4Q5,ambient,There Is Nobody - 2005 Digital Remaster,Brian Eno,0.486,0.138
19i0eqVS2lrRToPje5e6Rg,ambient,"Articulate Silences, Pt. 2",Stars Of The Lid,0.031,0.124
50mwGp3PgKoZldhBvfy2cf,ambient,Against The Sky - 2005 Digital Remaster,Harold Budd,0.0298,0.00151
5ybJzE6ZVCoNDZgvsP5uyF,ambient,Balearic Reincarnation - Café Del Mar Dub,Various Artists,0.156,0.546
2kplYNvXvOtBky7s9NB5Wb,ambient,Steam,Loscil,0.0617,0.313
20VAzxnjcM785fAztSlR5g,ambient,The Secret Place - Remastered 2005,Brian Eno,0.0365,0.018
74lavnySEWB8iXb1kIfR3N,ambient,Floating Away in Every Direction,Hammock,0.0572,0.473
53TSPWfLsb7UMNH9bLRSXv,anime,運命の女神 - Team. M ver.,"Wake Up, Girls!",0.828,0.948
4MlXusv7aQw6ONtyy72fy2,anime,"HIGAWARI PRINCESS - PRINCESS Miyu Ver,",岡本未夕(CV:高木美佑),0.863,0.911
51YU4azIzoxPINGz5esI7g,anime,フェアリーテイル,Sangatsu no Phantasia,0.519,0.844
01bBrxFTT6bNIwzYMNodNz,anime,アリスと時の揺りかご,かと*ふく,0.409,0.416
5es67e2cIJXYIhW1BHYoxX,anime,夏の恋予報,Luna Haruna,0.465,0.96
6FDzmybpUS0MpVWJfjDAgi,anime,輝く空の静寂には,Kalafina,0.239,0.386
3WxUTsQJwx97tI89ZvNN7j,anime,ユゴスよりの使者,RAMMに這いよる ZZZ,0.635,0.731
4QRHB9hKT8vY4DaWmEf7Nn,anime,snuggery,久海菜々美(CV:山下七海),0.931,0.878
4VYappv9SZ8dvC0rsKHwfb,anime,リトル・チャレンジャー2015 - Team S ver.,"Wake Up, Girls!",0.692,0.932
09Hcpn567BMKWfDx4mzQWQ,anime,春夏秋冬ハッピーデイズ♪ - はなこヒバリぼたんver.,はなこ(CV.花守ゆみり),0.897,0.932
6tovuDXQrpjdYveSkjfQ66,anime,カナデナル,EGOIST,0.127,0.407
30S40I5s5Eo5oosJgi4DHt,anime,NEO UNIVERSE,Prizmmy☆,0.832,0.981
4ZlhlmM8zseVw24xBqRl41,anime,少女S,SCANDAL,0.794,0.91
4N70xPyz4LRQhCGmaGqgUt,anime,おかしな帽子屋,かと*ふく,0.453,0.772
5RuvVnxiFvYinvpPvvARAP,anime,white forces - Instrumental,fripSide,0.632,0.995
7bCQjrEH2zcKqqiGm35GQW,anime,You Only Live Once,YURI!!! on ICE,0.491,0.847
1h25dS1UKqJ1FRI1E9Hqfy,anime,All Alone With You (TV Edit),EGOIST,0.532,0.423
27Ad12p57Wu9nTaQMRD4aR,anime,ZERO,Tatsuyuki Kobayashi,0.193,0.994
4Eq2oh2HcRnmxEoJzddu0v,anime,ハートリアライズ - Instrumental,Tia,0.404,0.954
4u4t9R8Iky417ZasENaKXX,anime,Yuri on ICE,Taro Umebayashi,0.154,0.514
0tHy20Qkq8CsW2hdiScdwS,anime,青い月のシャングリラ,七瀬佳乃(CV:青山吉能),0.712,0.993
1ATGnyf0zStMofgOFSWXkf,anime,止まらない未来,"Wake Up, Girls!",0.9,0.899
4I663Yw4XM2eqFmc1ipws0,anime,泪のムコウ,Stereopony,0.85,0.952
2wKWwLUKdhklnvKblgGHMk,anime,End Of The Earth,Eir Aoi,0.459,0.929
1F59vOOx8PLk4QktZPgYM1,anime,Windia,Luna Haruna,0.375,0.737
4cSsR6UCjgCVxp0OWSApCf,anime,ドリームパレード,i☆Ris,0.776,0.965
3Avp30EcIx53pm9BU0GckZ,anime,地下鉄ラビリンス,"Wake Up, Girls!",0.738,0.947
3YNJ1ylP88qt5OIlw8PEh8,anime,明日、春が来たら,ClariS,0.489,0.744
7oR754yiXtBuBuWlDSpwuP,anime,Velvet Tears,Eir Aoi,0.46,0.928
7JbqLBWMtT21YnsEWHemgU,anime,I Just Wanna Be With You 〜仮想(ヴァーチャル)と真実(リアル)の狭間で〜 - Club Mix. (Instrumental),Prizmmy☆,0.461,0.884
2KAXSsKxnoths4lB1qOUcM,anime,Lacrimosa,Kalafina,0.404,0.813
4ewPJxSBjMRfx1CP49dQdI,anime,お先にシルブプレ - piano ver.,Various Artists,0.606,0.455
5NvUh61ZyfYYOdadZy1LWj,anime,CLICK,ClariS,0.8,0.862
0qrDvsztI3MUlZvaNsQ52i,anime,Endless NOVA - TK SKRIX ver.,Tatsuyuki Kobayashi,0.572,0.948
4IW4dVUhqPkoKhCYO2ZJsM,anime,憧憬,Mashiro Ayano,0.609,0.976
6efFUYTUFst87ar1EhvDKv,anime,Smile,チーム“ハナヤマタ”,0.689,0.949
5oVp2Ncn1vUlbFrmIFMPrp,anime,キミソラキセキ,EGOIST,0.368,0.513
1NKCuVawC3qndFGIAHY6cP,anime,Magia instrumental,Kalafina,0.276,0.748
1q6VSWuvkUSWUplrYyMusK,anime,LOVE TROOPER - TVサイズver.,Prizmmy☆,0.67,0.936
6D8RAdo2ae1qIKna1VEJj3,anime,らむねサンセット,i☆Ris,0.676,0.797
36kj27qzeg7dZJ2rRmU4ZK,anime,アヴァロン・ブルー,Eir Aoi,0.264,0.963
75yLSvVuOZYSA7eWP6ga0z,anime,レモネイドスキャンダル,秋月マキシ(CV:芹澤優),0.542,0.957
5zFmIRF3hHrB3u9c4dfoKT,anime,Happy Star Restaurant,Prizmmy☆,0.866,0.929
1970Ccs3vd4EprovwcnXs3,anime,STEP,ClariS,0.691,0.792
59PnubGMNOyUfEOoqJXDYc,anime,エルガイム〜TIME FOR L-GAIM〜 (重戦機エルガイム) - <LIVE>,Various Artists,0.634,0.92
